a1_bin,a2_bin,count
0.0,1.0,11
0.0,2.0,1
1.0,0.0,28
1.0,1.0,19
1.0,2.0,1
2.0,1.0,6
2.0,5.0,1
3.0,1.0,3
4.0,1.0,2
5.0,1.0,1
6.0,2.0,1
6.0,4.0,1
6.0,7.0,1
7.0,2.0,1
7.0,10.0,1
8.0,10.0,1
