a1_bin,a2_bin,count
0.0,1.0,978
0.0,2.0,6
0.0,3.0,2
0.0,6.0,1
0.0,8.0,1
0.0,10.0,2
1.0,0.0,988
1.0,1.0,9
1.0,2.0,1
2.0,0.0,2
