a1_bin,a2_bin,count
0.0,1.0,101
1.0,0.0,106
1.0,1.0,137
1.0,2.0,1
2.0,1.0,4
2.0,2.0,5
2.0,3.0,2
2.0,4.0,1
3.0,3.0,3
4.0,4.0,1
5.0,5.0,1
10.0,9.0,1
