a1_bin,a2_bin,count
0.0,1.0,59
1.0,0.0,59
1.0,1.0,147
1.0,2.0,3
2.0,1.0,1
2.0,2.0,7
2.0,3.0,5
3.0,3.0,4
3.0,4.0,3
4.0,4.0,1
4.0,5.0,2
5.0,7.0,1
8.0,10.0,1
