a1_bin,a2_bin,count
0.0,1.0,931
0.0,2.0,18
0.0,3.0,4
0.0,4.0,3
0.0,8.0,1
0.0,10.0,1
1.0,0.0,930
1.0,1.0,21
1.0,2.0,3
1.0,3.0,4
1.0,4.0,1
1.0,8.0,2
2.0,0.0,21
2.0,1.0,2
2.0,10.0,1
3.0,0.0,6
3.0,1.0,3
3.0,2.0,2
4.0,2.0,1
5.0,0.0,1
7.0,1.0,1
7.0,3.0,1
