a1_bin,a2_bin,count
0.0,1.0,728
0.0,2.0,1
1.0,0.0,727
1.0,1.0,258
1.0,2.0,5
1.0,3.0,2
1.0,10.0,1
2.0,0.0,1
2.0,1.0,2
2.0,2.0,2
4.0,3.0,1
5.0,0.0,1
