a1_bin,a2_bin,count
0.0,1.0,408
1.0,0.0,522
1.0,1.0,153
1.0,2.0,1
1.0,4.0,1
1.0,10.0,1
2.0,0.0,7
2.0,1.0,3
3.0,3.0,1
10.0,1.0,1
