a1_bin,a2_bin,count
0.0,1.0,929
1.0,0.0,923
1.0,1.0,62
1.0,2.0,6
1.0,5.0,1
2.0,0.0,4
2.0,1.0,1
3.0,0.0,2
4.0,10.0,1
