a1_bin,a2_bin,count
0.0,1.0,800
1.0,0.0,797
1.0,1.0,187
1.0,2.0,3
1.0,4.0,1
1.0,6.0,1
2.0,0.0,2
2.0,1.0,5
2.0,2.0,1
3.0,0.0,1
3.0,1.0,1
3.0,2.0,1
10.0,0.0,1
