a1_bin,a2_bin,count
0.0,1.0,959
0.0,2.0,19
0.0,3.0,8
0.0,4.0,3
0.0,5.0,1
0.0,6.0,1
0.0,8.0,1
1.0,0.0,962
1.0,1.0,4
1.0,5.0,1
2.0,0.0,21
2.0,10.0,1
3.0,0.0,7
3.0,1.0,2
4.0,0.0,1
6.0,0.0,1
