a1_bin,a2_bin,count
0.0,1.0,317
1.0,0.0,361
1.0,1.0,184
1.0,2.0,11
1.0,3.0,2
1.0,4.0,1
1.0,10.0,1
2.0,0.0,1
2.0,1.0,2
2.0,2.0,2
2.0,4.0,1
5.0,1.0,1
5.0,6.0,1
10.0,3.0,1
