a1_bin,a2_bin,count
0.0,1.0,847
0.0,3.0,1
0.0,6.0,1
1.0,0.0,847
1.0,1.0,146
2.0,1.0,2
3.0,0.0,1
3.0,1.0,2
4.0,0.0,1
10.0,0.0,1
