a1_bin,a2_bin,count
0.0,1.0,976
0.0,2.0,5
0.0,3.0,5
1.0,0.0,976
1.0,1.0,9
1.0,3.0,2
1.0,5.0,1
1.0,10.0,1
2.0,0.0,9
2.0,1.0,1
3.0,0.0,1
