a1_bin,a2_bin,count
0.0,1.0,30
1.0,0.0,22
1.0,1.0,26
1.0,2.0,2
1.0,3.0,3
2.0,0.0,1
2.0,1.0,2
3.0,1.0,1
4.0,1.0,2
4.0,5.0,1
6.0,6.0,1
6.0,7.0,1
7.0,1.0,1
10.0,2.0,1
