a1_bin,a2_bin,count
0.0,1.0,964
0.0,2.0,3
0.0,3.0,3
0.0,10.0,1
1.0,0.0,969
1.0,1.0,28
1.0,3.0,1
2.0,0.0,1
10.0,0.0,1
