a1_bin,a2_bin,count
0.0,1.0,402
0.0,2.0,4
1.0,0.0,356
1.0,1.0,151
1.0,5.0,2
1.0,10.0,1
2.0,0.0,1
2.0,1.0,5
3.0,1.0,1
4.0,2.0,1
5.0,1.0,1
10.0,2.0,1
