a1_bin,a2_bin,count
0.0,1.0,234
0.0,2.0,9
1.0,0.0,75
1.0,1.0,43
1.0,2.0,7
1.0,3.0,3
1.0,5.0,1
1.0,7.0,1
1.0,8.0,1
2.0,0.0,5
2.0,1.0,4
2.0,2.0,2
2.0,3.0,3
2.0,4.0,1
2.0,6.0,2
2.0,8.0,1
2.0,9.0,1
3.0,0.0,2
3.0,1.0,2
3.0,3.0,1
3.0,4.0,1
4.0,2.0,3
4.0,4.0,1
4.0,8.0,1
7.0,2.0,1
8.0,1.0,1
9.0,5.0,1
10.0,2.0,1
