a1_bin,a2_bin,count
0.0,1.0,2
1.0,0.0,94
1.0,1.0,25
1.0,2.0,5
1.0,4.0,1
1.0,6.0,1
2.0,0.0,2
2.0,1.0,3
2.0,7.0,1
2.0,10.0,2
4.0,1.0,1
4.0,2.0,1
7.0,3.0,1
