a1_bin,a2_bin,count
0.0,1.0,761
0.0,2.0,1
1.0,0.0,760
1.0,1.0,227
1.0,2.0,3
1.0,4.0,1
1.0,7.0,1
2.0,0.0,2
2.0,1.0,1
2.0,2.0,2
4.0,1.0,1
6.0,1.0,1
7.0,1.0,1
10.0,1.0,1
