a1_bin,a2_bin,count
0.0,1.0,956
0.0,2.0,6
0.0,3.0,2
0.0,5.0,1
1.0,0.0,956
1.0,1.0,24
1.0,2.0,3
1.0,3.0,2
1.0,4.0,2
1.0,10.0,1
2.0,0.0,8
2.0,1.0,1
2.0,2.0,1
3.0,1.0,1
4.0,0.0,1
