a1_bin,a2_bin,count
0.0,1.0,970
0.0,2.0,12
0.0,3.0,6
0.0,4.0,1
0.0,6.0,2
0.0,7.0,1
0.0,10.0,1
1.0,0.0,984
1.0,1.0,5
1.0,2.0,1
1.0,7.0,1
2.0,0.0,7
3.0,0.0,1
4.0,0.0,1
