a1_bin,a2_bin,count
0.0,1.0,9
1.0,0.0,40
1.0,1.0,25
1.0,3.0,1
1.0,4.0,1
3.0,1.0,1
3.0,4.0,1
4.0,6.0,1
4.0,7.0,1
7.0,1.0,2
10.0,2.0,1
