a1_bin,a2_bin,count
0.0,1.0,80
1.0,0.0,11
1.0,1.0,44
1.0,2.0,3
1.0,3.0,1
2.0,1.0,1
2.0,2.0,1
3.0,1.0,3
6.0,3.0,1
10.0,1.0,1
10.0,2.0,1
10.0,5.0,1
