a1_bin,a2_bin,count
0.0,1.0,324
1.0,0.0,369
1.0,1.0,179
1.0,2.0,13
1.0,3.0,2
1.0,4.0,1
1.0,10.0,1
2.0,4.0,1
3.0,6.0,1
4.0,1.0,1
10.0,3.0,1
