a1_bin,a2_bin,count
0.0,1.0,1
1.0,0.0,52
1.0,1.0,34
1.0,2.0,2
2.0,1.0,6
2.0,2.0,1
2.0,4.0,1
3.0,1.0,1
3.0,5.0,1
6.0,2.0,1
6.0,7.0,1
8.0,10.0,2
