a1_bin,a2_bin,count
0.0,1.0,84
1.0,0.0,53
1.0,1.0,111
1.0,2.0,12
2.0,1.0,1
2.0,2.0,7
2.0,3.0,1
3.0,2.0,1
3.0,3.0,1
3.0,4.0,3
4.0,2.0,1
5.0,6.0,1
10.0,10.0,1
