a1_bin,a2_bin,count
0.0,1.0,786
0.0,2.0,2
1.0,0.0,786
1.0,1.0,201
1.0,2.0,5
1.0,3.0,3
1.0,10.0,1
2.0,0.0,2
3.0,2.0,1
10.0,1.0,1
