a1_bin,a2_bin,count
0.0,1.0,714
1.0,0.0,715
1.0,1.0,274
1.0,2.0,3
1.0,4.0,2
1.0,6.0,1
2.0,1.0,2
2.0,2.0,1
3.0,1.0,1
4.0,2.0,1
10.0,4.0,1
