a1_bin,a2_bin,count
0.0,1.0,1
1.0,0.0,42
1.0,1.0,41
2.0,1.0,7
2.0,2.0,1
2.0,5.0,1
3.0,2.0,1
3.0,3.0,1
3.0,7.0,1
5.0,7.0,1
6.0,10.0,1
7.0,7.0,1
7.0,8.0,1
