a1_bin,a2_bin,count
0.0,1.0,102
1.0,0.0,94
1.0,1.0,145
1.0,2.0,5
1.0,3.0,2
1.0,5.0,1
1.0,7.0,1
1.0,9.0,1
2.0,3.0,3
2.0,4.0,1
2.0,8.0,1
2.0,10.0,1
3.0,3.0,1
