a1_bin,a2_bin,count
0.0,1.0,163
0.0,2.0,1
1.0,0.0,93
1.0,1.0,80
1.0,2.0,4
1.0,3.0,4
1.0,4.0,1
1.0,5.0,1
1.0,7.0,1
1.0,9.0,1
1.0,10.0,1
2.0,1.0,3
2.0,3.0,1
2.0,8.0,1
3.0,1.0,1
5.0,3.0,1
