a1_bin,a2_bin,count
0.0,1.0,22
0.0,3.0,2
1.0,0.0,8
1.0,1.0,35
1.0,2.0,1
2.0,1.0,3
2.0,2.0,1
3.0,4.0,1
4.0,2.0,2
4.0,10.0,2
