a1_bin,a2_bin,count
0.0,1.0,241
1.0,0.0,284
1.0,1.0,260
1.0,2.0,9
1.0,3.0,1
2.0,1.0,3
2.0,2.0,4
2.0,3.0,1
3.0,4.0,1
4.0,3.0,1
4.0,4.0,1
4.0,6.0,1
10.0,10.0,1
