a1_bin,a2_bin,count
0.0,1.0,97
0.0,2.0,1
1.0,0.0,139
1.0,1.0,83
1.0,2.0,16
1.0,3.0,2
1.0,4.0,2
2.0,0.0,1
2.0,1.0,8
2.0,2.0,5
2.0,3.0,3
2.0,4.0,1
2.0,7.0,1
3.0,2.0,1
3.0,3.0,3
3.0,4.0,2
3.0,5.0,1
4.0,3.0,1
4.0,4.0,1
4.0,7.0,1
5.0,4.0,2
5.0,5.0,1
6.0,3.0,1
6.0,4.0,1
8.0,3.0,1
8.0,10.0,1
9.0,5.0,1
