a1_bin,a2_bin,count
0.0,1.0,932
0.0,2.0,49
0.0,3.0,10
0.0,4.0,5
0.0,5.0,1
0.0,6.0,1
0.0,8.0,1
0.0,10.0,1
1.0,0.0,952
2.0,0.0,44
3.0,0.0,2
4.0,0.0,2
