a1_bin,a2_bin,count
0.0,1.0,419
0.0,2.0,3
0.0,3.0,1
1.0,0.0,249
1.0,1.0,136
1.0,2.0,6
1.0,3.0,2
1.0,9.0,1
1.0,10.0,1
2.0,3.0,1
2.0,4.0,1
