a1_bin,a2_bin,count
0.0,1.0,964
0.0,2.0,8
0.0,3.0,4
0.0,4.0,2
0.0,5.0,1
0.0,10.0,1
1.0,0.0,971
1.0,1.0,16
1.0,2.0,2
2.0,0.0,4
2.0,1.0,2
3.0,0.0,2
4.0,0.0,2
5.0,0.0,1
