a1_bin,a2_bin,count
0.0,1.0,174
1.0,0.0,91
1.0,1.0,64
1.0,2.0,7
1.0,3.0,1
1.0,4.0,4
1.0,10.0,1
2.0,1.0,2
2.0,3.0,2
3.0,1.0,1
4.0,5.0,1
