a1_bin,a2_bin,count
0.0,1.0,947
0.0,2.0,36
0.0,3.0,4
0.0,5.0,1
0.0,6.0,1
1.0,0.0,924
1.0,1.0,6
1.0,2.0,1
1.0,5.0,1
2.0,0.0,46
2.0,1.0,2
2.0,3.0,1
3.0,0.0,10
4.0,0.0,5
5.0,0.0,1
6.0,0.0,1
8.0,0.0,1
10.0,0.0,1
