a1_bin,a2_bin,count
0.0,1.0,383
0.0,2.0,2
1.0,0.0,351
1.0,1.0,207
1.0,2.0,8
1.0,3.0,2
2.0,0.0,2
2.0,1.0,1
2.0,2.0,1
2.0,10.0,1
5.0,8.0,1
10.0,1.0,1
