a1_bin,a2_bin,count
0.0,1.0,13
0.0,2.0,1
1.0,0.0,20
1.0,1.0,24
1.0,4.0,2
2.0,1.0,3
4.0,1.0,3
6.0,1.0,1
7.0,6.0,1
9.0,9.0,2
10.0,2.0,1
