a1_bin,a2_bin,count
0.0,1.0,945
0.0,2.0,5
0.0,3.0,2
1.0,0.0,949
1.0,1.0,41
1.0,3.0,1
1.0,10.0,1
2.0,1.0,4
2.0,3.0,1
3.0,0.0,1
4.0,0.0,2
