a1_bin,a2_bin,count
0.0,1.0,859
0.0,2.0,90
0.0,3.0,33
0.0,4.0,6
0.0,5.0,3
0.0,6.0,2
0.0,10.0,2
1.0,0.0,946
1.0,1.0,2
1.0,2.0,1
1.0,3.0,1
2.0,0.0,34
3.0,0.0,10
4.0,0.0,2
6.0,0.0,1
7.0,0.0,2
10.0,3.0,1
