a1_bin,a2_bin,count
0.0,1.0,184
0.0,2.0,4
0.0,3.0,1
1.0,0.0,280
1.0,1.0,184
1.0,2.0,1
1.0,3.0,1
2.0,0.0,3
2.0,1.0,9
2.0,2.0,5
2.0,3.0,2
3.0,2.0,1
4.0,1.0,2
5.0,5.0,1
7.0,8.0,1
10.0,2.0,1
