a1_bin,a2_bin,count
0.0,1.0,917
0.0,2.0,1
1.0,0.0,912
1.0,1.0,55
1.0,2.0,6
2.0,0.0,6
2.0,1.0,8
2.0,2.0,2
2.0,3.0,1
3.0,1.0,1
3.0,2.0,3
3.0,5.0,1
4.0,2.0,1
4.0,5.0,1
5.0,5.0,1
6.0,5.0,1
8.0,10.0,1
