a1_bin,a2_bin,count
0.0,1.0,921
0.0,2.0,30
0.0,3.0,6
0.0,4.0,3
0.0,7.0,1
0.0,8.0,1
1.0,0.0,884
1.0,1.0,31
1.0,2.0,1
1.0,3.0,1
1.0,7.0,1
2.0,0.0,45
2.0,1.0,1
2.0,2.0,1
3.0,0.0,16
3.0,1.0,2
4.0,0.0,8
5.0,0.0,5
6.0,0.0,1
8.0,0.0,1
10.0,0.0,2
