a1_bin,a2_bin,count
0.0,1.0,965
0.0,2.0,19
0.0,3.0,8
0.0,4.0,3
0.0,5.0,2
0.0,6.0,1
0.0,8.0,1
0.0,10.0,1
1.0,0.0,967
2.0,0.0,24
3.0,0.0,3
4.0,0.0,4
6.0,0.0,1
7.0,0.0,1
