a1_bin,a2_bin,count
0.0,1.0,907
0.0,2.0,70
0.0,3.0,14
0.0,4.0,2
0.0,5.0,3
0.0,6.0,1
0.0,7.0,1
0.0,9.0,1
0.0,10.0,1
1.0,0.0,952
2.0,0.0,44
3.0,0.0,2
4.0,0.0,2
