a1_bin,a2_bin,count
0.0,1.0,949
0.0,2.0,13
0.0,3.0,1
0.0,5.0,4
1.0,0.0,948
1.0,1.0,30
1.0,10.0,1
2.0,0.0,16
2.0,1.0,1
3.0,0.0,1
4.0,1.0,1
7.0,0.0,2
