a1_bin,a2_bin,count
0.0,1.0,189
1.0,0.0,160
1.0,1.0,365
1.0,2.0,1
2.0,1.0,1
2.0,2.0,8
2.0,3.0,3
3.0,3.0,1
4.0,4.0,1
9.0,9.0,1
10.0,10.0,1
