a1_bin,a2_bin,count
0.0,1.0,984
0.0,2.0,6
0.0,4.0,1
0.0,6.0,2
1.0,0.0,984
1.0,1.0,5
2.0,0.0,6
3.0,0.0,1
4.0,0.0,1
7.0,1.0,2
10.0,0.0,1
