a1_bin,a2_bin,count
0.0,1.0,432
0.0,2.0,1
1.0,0.0,440
1.0,1.0,117
1.0,2.0,7
1.0,3.0,1
1.0,5.0,2
1.0,10.0,1
2.0,0.0,2
2.0,1.0,1
2.0,2.0,1
2.0,3.0,1
5.0,4.0,1
10.0,1.0,1
