a1_bin,a2_bin,count
0.0,1.0,985
0.0,2.0,6
0.0,3.0,1
0.0,4.0,1
0.0,7.0,2
0.0,10.0,1
1.0,0.0,994
1.0,1.0,4
2.0,0.0,1
5.0,0.0,1
