a1_bin,a2_bin,count
0.0,1.0,367
1.0,0.0,363
1.0,1.0,183
1.0,2.0,9
1.0,3.0,4
1.0,10.0,1
2.0,0.0,2
2.0,1.0,2
2.0,4.0,1
2.0,9.0,1
5.0,1.0,2
10.0,1.0,1
