a1_bin,a2_bin,count
0.0,1.0,826
0.0,2.0,2
0.0,8.0,1
1.0,0.0,826
1.0,1.0,167
1.0,2.0,2
1.0,4.0,1
2.0,0.0,2
3.0,2.0,1
10.0,0.0,1
