a1_bin,a2_bin,count
0.0,1.0,806
0.0,2.0,2
1.0,0.0,808
1.0,1.0,184
1.0,2.0,5
1.0,4.0,1
1.0,8.0,1
3.0,1.0,1
10.0,1.0,1
